0, 0, Header, 1, 16, 384
4, 100848, Note_on_c, 2, 64, 0
4, 100864, Note_on_c, 2, 60, 0
4, 100988, Note_on_c, 2, 64, 101
4, 101000, Note_on_c, 2, 55, 96
4, 101004, Note_on_c, 2, 60, 93
4, 101072, Note_on_c, 2, 60, 0
4, 101104, Note_on_c, 2, 55, 0
4, 101116, Note_on_c, 2, 64, 0
4, 101348, Note_on_c, 2, 67, 107
4, 101352, Note_on_c, 2, 62, 98
4, 101356, Note_on_c, 2, 59, 101
4, 101820, Note_on_c, 2, 67, 0
4, 101852, Note_on_c, 2, 62, 0
4, 101860, Note_on_c, 2, 59, 0
4, 101960, Note_on_c, 2, 59, 101
4, 101964, Note_on_c, 2, 62, 99
4, 101968, Note_on_c, 2, 67, 96
4, 102316, Note_on_c, 2, 67, 0
4, 102316, Note_on_c, 2, 62, 0
4, 102328, Note_on_c, 2, 59, 0
4, 102484, Note_on_c, 2, 59, 94
4, 102488, Note_on_c, 2, 67, 98
4, 102492, Note_on_c, 2, 62, 98
4, 102640, Note_on_c, 2, 59, 0
4, 102668, Note_on_c, 2, 67, 0
4, 102784, Note_on_c, 2, 62, 0
4, 102900, Note_on_c, 2, 64, 101
4, 102904, Note_on_c, 2, 60, 98
4, 103372, Note_on_c, 2, 64, 0
4, 103376, Note_on_c, 2, 60, 0
4, 103556, Note_on_c, 2, 64, 99
4, 103560, Note_on_c, 2, 60, 99
4, 103580, Note_on_c, 2, 55, 86
4, 103772, Note_on_c, 2, 55, 0
4, 103912, Note_on_c, 2, 64, 0
4, 103932, Note_on_c, 2, 60, 0
4, 104056, Note_on_c, 2, 64, 96
4, 104068, Note_on_c, 2, 60, 96
4, 104080, Note_on_c, 2, 55, 98
4, 104168, Note_on_c, 2, 55, 0
4, 104168, Note_on_c, 2, 64, 0
4, 104192, Note_on_c, 2, 60, 0
4, 104440, Note_on_c, 2, 67, 102
4, 104444, Note_on_c, 2, 59, 98
4, 104444, Note_on_c, 2, 64, 106
4, 104964, Note_on_c, 2, 59, 0
4, 105084, Note_on_c, 2, 59, 89
4, 105100, Note_on_c, 2, 67, 0
4, 105140, Note_on_c, 2, 64, 0
4, 105180, Note_on_c, 2, 59, 0
4, 105212, Note_on_c, 2, 59, 88
4, 105216, Note_on_c, 2, 67, 107
4, 105224, Note_on_c, 2, 64, 101
4, 105444, Note_on_c, 2, 67, 0
4, 105464, Note_on_c, 2, 64, 0
4, 105468, Note_on_c, 2, 59, 0
4, 105600, Note_on_c, 2, 67, 102
4, 105604, Note_on_c, 2, 59, 98
4, 105608, Note_on_c, 2, 64, 98
4, 105712, Note_on_c, 2, 67, 0
4, 105716, Note_on_c, 2, 64, 0
4, 105796, Note_on_c, 2, 59, 0
4, 105984, Note_on_c, 2, 64, 96
4, 105988, Note_on_c, 2, 60, 101
4, 106632, Note_on_c, 2, 64, 0
4, 106644, Note_on_c, 2, 60, 0
4, 106748, Note_on_c, 2, 64, 98
4, 106752, Note_on_c, 2, 61, 103
4, 106760, Note_on_c, 2, 55, 93
4, 106764, Note_on_c, 2, 58, 86
4, 106928, Note_on_c, 2, 58, 0
4, 106984, Note_on_c, 2, 55, 0
4, 106984, Note_on_c, 2, 64, 0
4, 106988, Note_on_c, 2, 61, 0
4, 107124, Note_on_c, 2, 64, 103
4, 107128, Note_on_c, 2, 55, 94
4, 107132, Note_on_c, 2, 61, 89
4, 107140, Note_on_c, 2, 58, 83
4, 107200, Note_on_c, 2, 58, 0
4, 107204, Note_on_c, 2, 61, 0
4, 107236, Note_on_c, 2, 64, 0
4, 107244, Note_on_c, 2, 55, 0
4, 107504, Note_on_c, 2, 67, 96
4, 107508, Note_on_c, 2, 62, 93
4, 107508, Note_on_c, 2, 59, 93
4, 107868, Note_on_c, 2, 67, 0
4, 107940, Note_on_c, 2, 62, 0
4, 107968, Note_on_c, 2, 59, 0
4, 108156, Note_on_c, 2, 67, 107
4, 108160, Note_on_c, 2, 62, 91
4, 108164, Note_on_c, 2, 59, 98
4, 108556, Note_on_c, 2, 67, 0
4, 108584, Note_on_c, 2, 62, 0
4, 108596, Note_on_c, 2, 59, 0
4, 108680, Note_on_c, 2, 67, 94
4, 108680, Note_on_c, 2, 55, 94
4, 108684, Note_on_c, 2, 59, 91
4, 108688, Note_on_c, 2, 62, 94
4, 108816, Note_on_c, 2, 67, 0
4, 108840, Note_on_c, 2, 62, 0
4, 108876, Note_on_c, 2, 59, 0
4, 108884, Note_on_c, 2, 55, 0
4, 109064, Note_on_c, 2, 64, 101
4, 109064, Note_on_c, 2, 60, 99
4, 109064, Note_on_c, 2, 55, 93
4, 109480, Note_on_c, 2, 55, 0
4, 109524, Note_on_c, 2, 60, 0
4, 109528, Note_on_c, 2, 64, 0
4, 109672, Note_on_c, 2, 64, 104
4, 109672, Note_on_c, 2, 60, 104
4, 110012, Note_on_c, 2, 64, 0
4, 110028, Note_on_c, 2, 60, 0
4, 110212, Note_on_c, 2, 64, 104
4, 110212, Note_on_c, 2, 60, 102
4, 110220, Note_on_c, 2, 55, 93
4, 110320, Note_on_c, 2, 60, 0
4, 110476, Note_on_c, 2, 55, 0
4, 110500, Note_on_c, 2, 64, 0
4, 110572, Note_on_c, 2, 55, 80
4, 110576, Note_on_c, 2, 59, 89
4, 110580, Note_on_c, 2, 62, 89
4, 110588, Note_on_c, 2, 67, 101
4, 110596, Note_on_c, 2, 55, 0
4, 110600, Note_on_c, 2, 62, 0
4, 110612, Note_on_c, 2, 59, 0
4, 110648, Note_on_c, 2, 67, 0
4, 110824, Note_on_c, 2, 67, 89
4, 110880, Note_on_c, 2, 71, 91
4, 110900, Note_on_c, 2, 74, 91
4, 110960, Note_on_c, 2, 79, 110
4, 111016, Note_on_c, 2, 74, 0
4, 111016, Note_on_c, 2, 67, 0
4, 111036, Note_on_c, 2, 71, 0
4, 111040, Note_on_c, 2, 79, 0
4, 112128, Note_on_c, 2, 71, 115
4, 112228, Note_on_c, 2, 71, 0
4, 112248, Note_on_c, 2, 79, 102
4, 112372, Note_on_c, 2, 71, 102
4, 112380, Note_on_c, 2, 79, 0
4, 112516, Note_on_c, 2, 69, 104
4, 112520, Note_on_c, 2, 71, 0
4, 112640, Note_on_c, 2, 77, 99
4, 112652, Note_on_c, 2, 69, 0
4, 112760, Note_on_c, 2, 77, 0
4, 112768, Note_on_c, 2, 69, 101
4, 112820, Note_on_c, 2, 69, 0
4, 112896, Note_on_c, 2, 67, 99
4, 113024, Note_on_c, 2, 76, 99
4, 113028, Note_on_c, 2, 67, 0
4, 113148, Note_on_c, 2, 67, 96
4, 113164, Note_on_c, 2, 76, 0
4, 113248, Note_on_c, 2, 67, 0
4, 113312, Note_on_c, 2, 74, 84
4, 113328, Note_on_c, 2, 65, 96
4, 113340, Note_on_c, 2, 74, 0
4, 113452, Note_on_c, 2, 74, 99
4, 113472, Note_on_c, 2, 65, 0
4, 113548, Note_on_c, 2, 74, 0
4, 113564, Note_on_c, 2, 65, 102
4, 113588, Note_on_c, 2, 65, 0
4, 113692, Note_on_c, 2, 64, 107
4, 113696, Note_on_c, 2, 60, 106
4, 114256, Note_on_c, 2, 55, 86
4, 114280, Note_on_c, 2, 64, 0
4, 114312, Note_on_c, 2, 60, 0
4, 114368, Note_on_c, 2, 55, 0
4, 114404, Note_on_c, 2, 64, 103
4, 114416, Note_on_c, 2, 60, 94
4, 114628, Note_on_c, 2, 64, 0
4, 114636, Note_on_c, 2, 60, 0
4, 114820, Note_on_c, 2, 64, 99
4, 114828, Note_on_c, 2, 55, 93
4, 114832, Note_on_c, 2, 60, 96
4, 115080, Note_on_c, 2, 64, 0
4, 115116, Note_on_c, 2, 55, 0
4, 115124, Note_on_c, 2, 60, 0
4, 115576, Note_on_c, 2, 64, 102
4, 115584, Note_on_c, 2, 57, 96
4, 115588, Note_on_c, 2, 55, 93
4, 115588, Note_on_c, 2, 60, 104
4, 115852, Note_on_c, 2, 55, 0
4, 115868, Note_on_c, 2, 64, 0
4, 115900, Note_on_c, 2, 57, 0
4, 115908, Note_on_c, 2, 60, 0
4, 115968, Note_on_c, 2, 57, 93
4, 115972, Note_on_c, 2, 60, 96
4, 115972, Note_on_c, 2, 62, 101
4, 115976, Note_on_c, 2, 55, 94
4, 116172, Note_on_c, 2, 62, 0
4, 116176, Note_on_c, 2, 55, 0
4, 116176, Note_on_c, 2, 57, 0
4, 116180, Note_on_c, 2, 60, 0
4, 116340, Note_on_c, 2, 62, 99
4, 116352, Note_on_c, 2, 60, 99
4, 116356, Note_on_c, 2, 57, 93
4, 116356, Note_on_c, 2, 55, 94
4, 116456, Note_on_c, 2, 57, 0
4, 116456, Note_on_c, 2, 60, 0
4, 116472, Note_on_c, 2, 55, 0
4, 116476, Note_on_c, 2, 62, 0
4, 116748, Note_on_c, 2, 62, 103
4, 116748, Note_on_c, 2, 59, 94
4, 116752, Note_on_c, 2, 55, 91
4, 117112, Note_on_c, 2, 62, 0
4, 117184, Note_on_c, 2, 55, 0
4, 117232, Note_on_c, 2, 59, 0
4, 117348, Note_on_c, 2, 64, 101
4, 117360, Note_on_c, 2, 60, 104
4, 117424, Note_on_c, 2, 60, 0
4, 117440, Note_on_c, 2, 64, 0
4, 117496, Note_on_c, 2, 59, 104
4, 117508, Note_on_c, 2, 62, 98
4, 117512, Note_on_c, 2, 60, 94
4, 117528, Note_on_c, 2, 60, 0
4, 118000, Note_on_c, 2, 59, 0
4, 118012, Note_on_c, 2, 62, 0
4, 118116, Note_on_c, 2, 55, 106
4, 118116, Note_on_c, 2, 67, 104
4, 118116, Note_on_c, 2, 59, 104
4, 118124, Note_on_c, 2, 62, 103
4, 118124, Note_on_c, 2, 65, 107
4, 118140, Note_on_c, 2, 65, 0
4, 118192, Note_on_c, 2, 55, 0
4, 118244, Note_on_c, 2, 62, 0
4, 118248, Note_on_c, 2, 59, 0
4, 118280, Note_on_c, 2, 67, 0
4, 118488, Note_on_c, 2, 74, 110
4, 118492, Note_on_c, 2, 69, 122
4, 118604, Note_on_c, 2, 69, 0
4, 118644, Note_on_c, 2, 71, 102
4, 118772, Note_on_c, 2, 69, 102
4, 118780, Note_on_c, 2, 71, 0
4, 118888, Note_on_c, 2, 74, 0
4, 118896, Note_on_c, 2, 67, 109
4, 118904, Note_on_c, 2, 69, 0
4, 118924, Note_on_c, 2, 67, 0
4, 119012, Note_on_c, 2, 67, 98
4, 119016, Note_on_c, 2, 65, 96
4, 119032, Note_on_c, 2, 65, 0
4, 119256, Note_on_c, 2, 62, 106
4, 119344, Note_on_c, 2, 67, 0
4, 119360, Note_on_c, 2, 62, 0
4, 119396, Note_on_c, 2, 59, 104
4, 119588, Note_on_c, 2, 59, 0
4, 119612, Note_on_c, 2, 58, 81
4, 119624, Note_on_c, 2, 58, 0
4, 119776, Note_on_c, 2, 55, 98
4, 119776, Note_on_c, 2, 64, 99
4, 119776, Note_on_c, 2, 60, 102
4, 120280, Note_on_c, 2, 55, 0
4, 120420, Note_on_c, 2, 55, 91
4, 120464, Note_on_c, 2, 60, 0
4, 120524, Note_on_c, 2, 64, 0
4, 120548, Note_on_c, 2, 64, 86
4, 120556, Note_on_c, 2, 60, 104
4, 120628, Note_on_c, 2, 55, 0
4, 120808, Note_on_c, 2, 64, 0
4, 120856, Note_on_c, 2, 60, 0
4, 120940, Note_on_c, 2, 64, 98
4, 120944, Note_on_c, 2, 59, 101
4, 120944, Note_on_c, 2, 60, 99
4, 121168, Note_on_c, 2, 64, 0
4, 121172, Note_on_c, 2, 59, 0
4, 121212, Note_on_c, 2, 60, 0
4, 121320, Note_on_c, 2, 64, 98
4, 121324, Note_on_c, 2, 57, 98
4, 121324, Note_on_c, 2, 55, 89
4, 121324, Note_on_c, 2, 60, 99
4, 121976, Note_on_c, 2, 64, 0
4, 121980, Note_on_c, 2, 55, 0
4, 121996, Note_on_c, 2, 57, 0
4, 122008, Note_on_c, 2, 60, 0
4, 122096, Note_on_c, 2, 62, 102
4, 122100, Note_on_c, 2, 60, 102
4, 122100, Note_on_c, 2, 57, 99
4, 122100, Note_on_c, 2, 55, 101
4, 122348, Note_on_c, 2, 62, 0
4, 122352, Note_on_c, 2, 57, 0
4, 122360, Note_on_c, 2, 60, 0
4, 122364, Note_on_c, 2, 55, 0
4, 122484, Note_on_c, 2, 62, 102
4, 122488, Note_on_c, 2, 60, 99
4, 122492, Note_on_c, 2, 55, 91
4, 122492, Note_on_c, 2, 57, 99
4, 122592, Note_on_c, 2, 60, 0
4, 122596, Note_on_c, 2, 57, 0
4, 122608, Note_on_c, 2, 62, 0
4, 122656, Note_on_c, 2, 55, 0
4, 122872, Note_on_c, 2, 59, 101
4, 122876, Note_on_c, 2, 62, 99
4, 122876, Note_on_c, 2, 67, 107
4, 123628, Note_on_c, 2, 59, 0
4, 123664, Note_on_c, 2, 59, 89
4, 123672, Note_on_c, 2, 55, 94
4, 124252, Note_on_c, 2, 67, 0
4, 124276, Note_on_c, 2, 55, 0
4, 124284, Note_on_c, 2, 62, 0
4, 124296, Note_on_c, 2, 59, 0
4, 124392, Note_on_c, 2, 59, 89
4, 124396, Note_on_c, 2, 55, 93
4, 124396, Note_on_c, 2, 67, 93
4, 124400, Note_on_c, 2, 62, 99
4, 124936, Note_on_c, 2, 59, 0
4, 124940, Note_on_c, 2, 67, 0
4, 124964, Note_on_c, 2, 62, 0
4, 125000, Note_on_c, 2, 55, 0
4, 125164, Note_on_c, 2, 64, 103
4, 125168, Note_on_c, 2, 55, 94
4, 125168, Note_on_c, 2, 60, 101
4, 125268, Note_on_c, 2, 64, 0
4, 125284, Note_on_c, 2, 60, 0
4, 125292, Note_on_c, 2, 55, 0
4, 125556, Note_on_c, 2, 64, 103
4, 125556, Note_on_c, 2, 60, 101
4, 125564, Note_on_c, 2, 55, 93
4, 125664, Note_on_c, 2, 60, 0
4, 125684, Note_on_c, 2, 55, 0
4, 125692, Note_on_c, 2, 64, 0
4, 125956, Note_on_c, 2, 67, 102
4, 125960, Note_on_c, 2, 62, 108
4, 125964, Note_on_c, 2, 59, 107
4, 126520, Note_on_c, 2, 59, 0
4, 126564, Note_on_c, 2, 55, 108
4, 126712, Note_on_c, 2, 59, 104
4, 126824, Note_on_c, 2, 62, 0
4, 126832, Note_on_c, 2, 55, 0
4, 126856, Note_on_c, 2, 67, 0
4, 126896, Note_on_c, 2, 59, 0
4, 126944, Note_on_c, 2, 62, 104
4, 126960, Note_on_c, 2, 59, 86
4, 127044, Note_on_c, 2, 59, 0
4, 127188, Note_on_c, 2, 62, 0
4, 127212, Note_on_c, 2, 67, 99
4, 127312, Note_on_c, 2, 66, 98
4, 127320, Note_on_c, 2, 67, 0
4, 127396, Note_on_c, 2, 66, 0
4, 127472, Note_on_c, 2, 67, 104
4, 127480, Note_on_c, 2, 59, 106
4, 127484, Note_on_c, 2, 64, 99
4, 128420, Note_on_c, 2, 67, 0
4, 128456, Note_on_c, 2, 59, 0
4, 128464, Note_on_c, 2, 64, 0
4, 128640, Note_on_c, 2, 67, 99
4, 128648, Note_on_c, 2, 59, 99
4, 128652, Note_on_c, 2, 64, 102
4, 128740, Note_on_c, 2, 64, 0
4, 128788, Note_on_c, 2, 59, 0
4, 128800, Note_on_c, 2, 67, 0
4, 129016, Note_on_c, 2, 66, 103
4, 129020, Note_on_c, 2, 57, 98
4, 129020, Note_on_c, 2, 62, 101
4, 129020, Note_on_c, 2, 60, 99
4, 129436, Note_on_c, 2, 60, 0
4, 129436, Note_on_c, 2, 66, 0
4, 129436, Note_on_c, 2, 57, 0
4, 129440, Note_on_c, 2, 62, 0
4, 129616, Note_on_c, 2, 66, 98
4, 129620, Note_on_c, 2, 57, 89
4, 129620, Note_on_c, 2, 62, 93
4, 129620, Note_on_c, 2, 60, 94
4, 130028, Note_on_c, 2, 57, 0
4, 130028, Note_on_c, 2, 66, 0
4, 130032, Note_on_c, 2, 60, 0
4, 130036, Note_on_c, 2, 62, 0
4, 130180, Note_on_c, 2, 66, 104
4, 130188, Note_on_c, 2, 62, 103
4, 130192, Note_on_c, 2, 57, 98
4, 130200, Note_on_c, 2, 60, 91
4, 130256, Note_on_c, 2, 66, 0
4, 130284, Note_on_c, 2, 62, 0
4, 130292, Note_on_c, 2, 60, 0
4, 130396, Note_on_c, 2, 57, 0
4, 130532, Note_on_c, 2, 60, 103
4, 130536, Note_on_c, 2, 64, 104
4, 130536, Note_on_c, 2, 58, 102
4, 130964, Note_on_c, 2, 64, 0
4, 131012, Note_on_c, 2, 58, 0
4, 131028, Note_on_c, 2, 60, 0
4, 131156, Note_on_c, 2, 60, 102
4, 131156, Note_on_c, 2, 55, 98
4, 131160, Note_on_c, 2, 64, 96
4, 131160, Note_on_c, 2, 58, 104
4, 131544, Note_on_c, 2, 64, 0
4, 131564, Note_on_c, 2, 55, 0
4, 131576, Note_on_c, 2, 58, 0
4, 131588, Note_on_c, 2, 60, 0
4, 131704, Note_on_c, 2, 64, 103
4, 131708, Note_on_c, 2, 55, 93
4, 131712, Note_on_c, 2, 58, 89
4, 131712, Note_on_c, 2, 60, 96
4, 131792, Note_on_c, 2, 58, 0
4, 131796, Note_on_c, 2, 60, 0
4, 131804, Note_on_c, 2, 55, 0
4, 131816, Note_on_c, 2, 64, 0
4, 132064, Note_on_c, 2, 67, 106
4, 132064, Note_on_c, 2, 62, 101
4, 132068, Note_on_c, 2, 59, 99
4, 132716, Note_on_c, 2, 55, 102
4, 132772, Note_on_c, 2, 59, 0
4, 133220, Note_on_c, 2, 62, 0
4, 133340, Note_on_c, 2, 59, 86
4, 133396, Note_on_c, 2, 67, 0
4, 133448, Note_on_c, 2, 55, 0
4, 133460, Note_on_c, 2, 62, 91
4, 133564, Note_on_c, 2, 62, 0
4, 133588, Note_on_c, 2, 59, 0
4, 133644, Note_on_c, 2, 55, 102
4, 133648, Note_on_c, 2, 59, 106
4, 133648, Note_on_c, 2, 64, 107
4, 134136, Note_on_c, 2, 55, 0
4, 134156, Note_on_c, 2, 64, 0
4, 134164, Note_on_c, 2, 59, 0
4, 134228, Note_on_c, 2, 64, 99
4, 134232, Note_on_c, 2, 59, 98
4, 134240, Note_on_c, 2, 55, 89
4, 134672, Note_on_c, 2, 64, 0
4, 134676, Note_on_c, 2, 55, 0
4, 134692, Note_on_c, 2, 59, 0
4, 134764, Note_on_c, 2, 64, 99
4, 134772, Note_on_c, 2, 59, 98
4, 134776, Note_on_c, 2, 55, 93
4, 134896, Note_on_c, 2, 59, 0
4, 134908, Note_on_c, 2, 64, 0
4, 134964, Note_on_c, 2, 55, 0
4, 135152, Note_on_c, 2, 57, 94
4, 135156, Note_on_c, 2, 60, 98
4, 135156, Note_on_c, 2, 66, 104
4, 135156, Note_on_c, 2, 62, 101
4, 135580, Note_on_c, 2, 62, 0
4, 135580, Note_on_c, 2, 66, 0
4, 135580, Note_on_c, 2, 60, 0
4, 135592, Note_on_c, 2, 57, 0
4, 135780, Note_on_c, 2, 57, 98
4, 135784, Note_on_c, 2, 66, 102
4, 135788, Note_on_c, 2, 62, 101
4, 135788, Note_on_c, 2, 60, 99
4, 136052, Note_on_c, 2, 57, 0
4, 136172, Note_on_c, 2, 57, 102
4, 136220, Note_on_c, 2, 60, 0
4, 136224, Note_on_c, 2, 62, 0
4, 136228, Note_on_c, 2, 66, 0
4, 136264, Note_on_c, 2, 57, 0
4, 136312, Note_on_c, 2, 66, 116
4, 136316, Note_on_c, 2, 62, 112
4, 136316, Note_on_c, 2, 60, 107
4, 136336, Note_on_c, 2, 57, 80
4, 136364, Note_on_c, 2, 57, 0
4, 136544, Note_on_c, 2, 66, 0
4, 136556, Note_on_c, 2, 57, 94
4, 136572, Note_on_c, 2, 62, 0
4, 136588, Note_on_c, 2, 60, 0
4, 136620, Note_on_c, 2, 57, 0
4, 136688, Note_on_c, 2, 60, 104
4, 136692, Note_on_c, 2, 65, 102
4, 136692, Note_on_c, 2, 64, 102
4, 136704, Note_on_c, 2, 63, 84
4, 136720, Note_on_c, 2, 63, 0
4, 136816, Note_on_c, 2, 65, 0
4, 136948, Note_on_c, 2, 55, 99
4, 137048, Note_on_c, 2, 60, 0
4, 137072, Note_on_c, 2, 58, 108
4, 137108, Note_on_c, 2, 64, 0
4, 137116, Note_on_c, 2, 55, 0
4, 137140, Note_on_c, 2, 58, 0
4, 137336, Note_on_c, 2, 64, 102
4, 137344, Note_on_c, 2, 60, 99
4, 137344, Note_on_c, 2, 55, 96
4, 137592, Note_on_c, 2, 55, 0
4, 137708, Note_on_c, 2, 55, 96
4, 137736, Note_on_c, 2, 64, 0
4, 137756, Note_on_c, 2, 60, 0
4, 137788, Note_on_c, 2, 55, 0
4, 137844, Note_on_c, 2, 64, 102
4, 137848, Note_on_c, 2, 60, 93
4, 137852, Note_on_c, 2, 55, 86
4, 137944, Note_on_c, 2, 55, 0
4, 137980, Note_on_c, 2, 60, 0
4, 138012, Note_on_c, 2, 64, 0
4, 138216, Note_on_c, 2, 67, 104
4, 138220, Note_on_c, 2, 62, 103
4, 138228, Note_on_c, 2, 59, 106
4, 138616, Note_on_c, 2, 67, 0
4, 138692, Note_on_c, 2, 59, 0
4, 138696, Note_on_c, 2, 62, 0
4, 138860, Note_on_c, 2, 67, 99
4, 138860, Note_on_c, 2, 59, 112
4, 138864, Note_on_c, 2, 62, 99
4, 139280, Note_on_c, 2, 67, 0
4, 139324, Note_on_c, 2, 62, 0
4, 139332, Note_on_c, 2, 59, 0
4, 139380, Note_on_c, 2, 59, 101
4, 139380, Note_on_c, 2, 67, 116
4, 139388, Note_on_c, 2, 62, 93
4, 139412, Note_on_c, 2, 62, 0
4, 139504, Note_on_c, 2, 62, 98
4, 139544, Note_on_c, 2, 67, 0
4, 139620, Note_on_c, 2, 55, 101
4, 139624, Note_on_c, 2, 59, 0
4, 139688, Note_on_c, 2, 62, 0
4, 139764, Note_on_c, 2, 64, 110
4, 139768, Note_on_c, 2, 60, 102
4, 139940, Note_on_c, 2, 55, 0
4, 140152, Note_on_c, 2, 55, 98
4, 140212, Note_on_c, 2, 60, 0
4, 140220, Note_on_c, 2, 55, 0
4, 140224, Note_on_c, 2, 64, 0
4, 140424, Note_on_c, 2, 64, 102
4, 140428, Note_on_c, 2, 60, 98
4, 140432, Note_on_c, 2, 55, 96
4, 140756, Note_on_c, 2, 55, 0
4, 140796, Note_on_c, 2, 64, 0
4, 140808, Note_on_c, 2, 60, 0
4, 140912, Note_on_c, 2, 64, 104
4, 140916, Note_on_c, 2, 60, 102
4, 140924, Note_on_c, 2, 55, 89
4, 141040, Note_on_c, 2, 64, 0
4, 141060, Note_on_c, 2, 55, 0
4, 141080, Note_on_c, 2, 60, 0
4, 141300, Note_on_c, 2, 67, 108
4, 141308, Note_on_c, 2, 59, 98
4, 141308, Note_on_c, 2, 64, 103
4, 141812, Note_on_c, 2, 59, 0
4, 141832, Note_on_c, 2, 67, 0
4, 141844, Note_on_c, 2, 64, 0
4, 141924, Note_on_c, 2, 64, 93
4, 141932, Note_on_c, 2, 59, 80
4, 141976, Note_on_c, 2, 59, 0
4, 142000, Note_on_c, 2, 64, 0
4, 142044, Note_on_c, 2, 67, 103
4, 142048, Note_on_c, 2, 64, 104
4, 142048, Note_on_c, 2, 62, 101
4, 142528, Note_on_c, 2, 67, 0
4, 142548, Note_on_c, 2, 64, 0
4, 142556, Note_on_c, 2, 62, 0
4, 142820, Note_on_c, 2, 64, 102
4, 142820, Note_on_c, 2, 55, 96
4, 142824, Note_on_c, 2, 60, 101
4, 143296, Note_on_c, 2, 55, 0
4, 143304, Note_on_c, 2, 64, 0
4, 143308, Note_on_c, 2, 60, 0
4, 143468, Note_on_c, 2, 64, 99
4, 143472, Note_on_c, 2, 58, 99
4, 143476, Note_on_c, 2, 55, 91
4, 143476, Note_on_c, 2, 61, 93
4, 143812, Note_on_c, 2, 55, 0
4, 143816, Note_on_c, 2, 58, 0
4, 143820, Note_on_c, 2, 64, 0
4, 143824, Note_on_c, 2, 61, 0
4, 144004, Note_on_c, 2, 64, 104
4, 144008, Note_on_c, 2, 55, 101
4, 144012, Note_on_c, 2, 61, 104
4, 144016, Note_on_c, 2, 58, 96
4, 144116, Note_on_c, 2, 64, 0
4, 144120, Note_on_c, 2, 61, 0
4, 144144, Note_on_c, 2, 58, 0
4, 144176, Note_on_c, 2, 55, 0
4, 144372, Note_on_c, 2, 67, 108
4, 144372, Note_on_c, 2, 62, 101
4, 144376, Note_on_c, 2, 59, 101
4, 144756, Note_on_c, 2, 67, 0
4, 144804, Note_on_c, 2, 62, 0
4, 144812, Note_on_c, 2, 59, 0
4, 145028, Note_on_c, 2, 59, 110
4, 145032, Note_on_c, 2, 62, 104
4, 145032, Note_on_c, 2, 67, 110
4, 145136, Note_on_c, 2, 62, 0
4, 145136, Note_on_c, 2, 59, 0
4, 145200, Note_on_c, 2, 67, 0
4, 145400, Note_on_c, 2, 67, 98
4, 145484, Note_on_c, 2, 67, 0
4, 145536, Note_on_c, 2, 67, 103
4, 145536, Note_on_c, 2, 71, 107
4, 145536, Note_on_c, 2, 79, 119
4, 145540, Note_on_c, 2, 74, 99
4, 145572, Note_on_c, 2, 79, 0
4, 145576, Note_on_c, 2, 74, 0
4, 145584, Note_on_c, 2, 67, 0
4, 145592, Note_on_c, 2, 71, 0
4, 145888, Note_on_c, 2, 67, 99
4, 145896, Note_on_c, 2, 64, 102
4, 146264, Note_on_c, 2, 60, 102
4, 146280, Note_on_c, 2, 67, 0
4, 146348, Note_on_c, 2, 64, 0
4, 146364, Note_on_c, 2, 60, 0
4, 146524, Note_on_c, 2, 67, 94
4, 146524, Note_on_c, 2, 64, 99
4, 146524, Note_on_c, 2, 60, 102
4, 146532, Note_on_c, 2, 55, 93
4, 146896, Note_on_c, 2, 67, 0
4, 146928, Note_on_c, 2, 55, 0
4, 146936, Note_on_c, 2, 60, 0
4, 146936, Note_on_c, 2, 64, 0
4, 147060, Note_on_c, 2, 64, 98
4, 147060, Note_on_c, 2, 55, 96
4, 147064, Note_on_c, 2, 60, 102
4, 147068, Note_on_c, 2, 67, 93
4, 147176, Note_on_c, 2, 55, 0
4, 147204, Note_on_c, 2, 60, 0
4, 147260, Note_on_c, 2, 67, 0
4, 147412, Note_on_c, 2, 64, 0
4, 147416, Note_on_c, 2, 59, 94
4, 147432, Note_on_c, 2, 67, 93
4, 147448, Note_on_c, 2, 59, 0
4, 147480, Note_on_c, 2, 67, 0
4, 147700, Note_on_c, 2, 67, 93
4, 147764, Note_on_c, 2, 71, 101
4, 147780, Note_on_c, 2, 74, 101
4, 147832, Note_on_c, 2, 79, 116
4, 147864, Note_on_c, 2, 74, 0
4, 147876, Note_on_c, 2, 67, 0
4, 147884, Note_on_c, 2, 71, 0
4, 147900, Note_on_c, 2, 79, 0
4, 148948, Note_on_c, 2, 71, 108
4, 149056, Note_on_c, 2, 71, 0
4, 149088, Note_on_c, 2, 79, 98
4, 149200, Note_on_c, 2, 79, 0
4, 149204, Note_on_c, 2, 71, 99
4, 149268, Note_on_c, 2, 71, 0
4, 149340, Note_on_c, 2, 69, 106
4, 149484, Note_on_c, 2, 69, 0
4, 149492, Note_on_c, 2, 77, 96
4, 149588, Note_on_c, 2, 77, 0
4, 149604, Note_on_c, 2, 69, 86
4, 149664, Note_on_c, 2, 69, 0
4, 149724, Note_on_c, 2, 67, 93
4, 149848, Note_on_c, 2, 76, 102
4, 149864, Note_on_c, 2, 67, 0
4, 149960, Note_on_c, 2, 76, 0
4, 149968, Note_on_c, 2, 67, 104
4, 150032, Note_on_c, 2, 67, 0
4, 150100, Note_on_c, 2, 65, 104
4, 150200, Note_on_c, 2, 65, 0
4, 150204, Note_on_c, 2, 74, 96
4, 150328, Note_on_c, 2, 74, 0
4, 150352, Note_on_c, 2, 65, 93
